species	region	tot.records
Anopterus_macleayanus	0	366
Polyosma_cunninghamii	0	1152
Tribeles_australis	0	9
Valdivia_gayana	0	3
Forgesia_racemosa	1	2
Cardiopteris_quinqueloba	1	20
Irvingbaileya_australis	1	70
Grisollea_myriantha	0.971428571428571	70
Nymphoides_simulans	1	22
Senecio_pterophorus	0.00233644859813084	2568
Senecio_anethifolius	0	36
Packera_cana	0	716
Podanthus_mitiqui	0	14
Launaea_cornuta	0.953846153846154	65
Launaea_rarifolia	0.96551724137931	58
Sonchus_microcephalus	0	12
Dendroseris_micrantha (Bertero) Hook. & Arn.	0	1
Launaea_nudicaulis	0	315
Lobelia_deckenii	1	15
Lobelia_davidii	0.673913043478261	46
Lobelia_seguinii	0.5	14
Distephanus_populifolius	1	1
Coopernookia_barbata	0	483
Goodenia_muelleriana	0.00961538461538462	104
Anthotium_humile	0	60
Anthotium_rubriflorum	0	68
Verreauxia_villosa	0	37
Dampiera_fasciculata	0	108
Dampiera_angulata	0	43
Dampiera_fusca	0	91
Goodenia_gibbosa	0.0132743362831858	226
Dampiera_discolor	0.878787878787879	99
Goodenia_varia	0	1031
Scaevola_revoluta	0.973094170403587	223
Dampiera_dentata	0	74
Goodenia_disperma	0.794117647058823	34
Goodenia_eatoniana	0	91
Goodenia_affinis	0	86
Goodenia_macroplectra	0	73
Dampiera_cinerea	0.0354330708661417	254
Goodenia_cusackiana	0	51
Goodenia_coerulea	0	201
Lechenaultia_stenosepala	0	62
Goodenia_fascicularis	0.0803267528931246	2938
Dampiera_candicans	0.0555555555555556	198
Dampiera_juncea	0	207
Velleia_cycnopotamica	0	182
Dampiera_rosmarinifolia	0	1403
Velleia_montana	0	230
Scaevola_canescens	0	143
Goodenia_lunata	0.138888888888889	972
Dampiera_anonyma	0	10
Goodenia_campestris	1	7
Goodenia_dimorpha	0	133
Coopernookia_chisholmii	0	82
Goodenia_convexa	0	50
Anthotium_junciforme	0	119
Velleia_paradoxa	0.018850987432675	1114
Goodenia_berardiana	0	688
Goodenia_robusta	0	626
Dampiera_wellsiana	0	168
Lechenaultia_heteromera	0	44
Velleia_arguta	0.0019047619047619	525
Goodenia_coronopifolia	0.99375	320
Lechenaultia_tubiflora	0	154
Goodenia_grandiflora	0.325051759834369	483
Velleia_hispida	0	68
Goodenia_pusilliflora	0.000604960677555959	1653
Lechenaultia_linarioides	0	181
Lechenaultia_floribunda	0	150
Dampiera_dysantha	0	405
Goodenia_lobata	0	38
Dampiera_eriocephala	0	178
Dampiera_purpurea	0.00563777307963354	1419
Goodenia_fordiana	0	138
Lechenaultia_biloba	0	456
Goodenia_elongata	0	169
Scaevola_bursariifolia	0	146
Goodenia_cycloptera	0.00618429189857761	1617
Dampiera_alata	0	217
Goodenia_microptera	0.00746268656716418	134
Dampiera_spicigera	0	166
Goodenia_centralis	0.0178571428571429	168
Dampiera_conospermoides	0.996168582375479	261
Dampiera_haematotricha	0	69
Dampiera_ferruginea	0.944444444444444	72
Dampiera_linearis	0	412
Goodenia_calcarata	0.0518867924528302	212
Goodenia_glauca	0.0029673590504451	674
Pentaptilon_careyi	0	37
Lechenaultia_macrantha	0	69
Goodenia_fasciculata	0	58
Goodenia_mimuloides	0	173
Dampiera_stricta	0.000247463499133878	4041
Goodenia_glomerata	0	48
Dampiera_salahae	0	56
Goodenia_faucium	0	20
Goodenia_goodeniacea	0.183908045977011	87
Goodenia_eremophila	0	17
Goodenia_nuda	0	20
Nymphoides_spongiosa	1	85
Sonchus_palmensis	0	13
Acicarpha_spathulata	1	43
Acourtia_turbinata	0.9	10
Aphyllocladus_spartioides	0.583333333333333	24
Berkheya_purpurea	0	6
Brachyclados_caespitosus	0	21
Brachylaena_elliptica	0.176470588235294	17
Chimantaea_humilis	1	4
Corymbium_glabrum	0	4
Dimorphotheca_sinuata	0.0242424242424242	165
Dinoseris_salicifolia	0.895833333333333	48
Duidaea_pinifolia	1	3
Gerbera_serrata	0	4
Jungia_polita	0.838709677419355	62
Leucheria_thermarum	0	1
Lophopappus_cuneatus	1	12
Macledium_zeyheri	0.384615384615385	26
Mutisia_retrorsa	0.142857142857143	7
Nouelia_insignis	0.5	14
Onoseris_hastata	0.833333333333333	18
Pasaccardoa_grantii	1	27
Psacalium_paucicapitatum	1	35
Senecio_polypodioides	1	48
Stifftia_chrysantha	0.952380952380952	21
Stomatochaeta_condensata	1	49
Trichocline_boecheri	0	4
Trixis_antimenorrhoea	0.91304347826087	161
Guizotia_abyssinica	0.0296208530805687	844
Guizotia_scabra	0.923076923076923	104
Guizotia_villosa	0.333333333333333	6
Guizotia_zavattarii	0.75	4
Castroviejoa_montelinasana	0	1
Eleutherococcus_spinosus	0	146
Eleutherococcus_trichodon	0	35
Viburnum_lancifolium	0.75	12
Valeriana_polystachya	0.578947368421053	19
Brunia_monogyna	0	3
Brunia_pentandra	0	7
Brunia_esterhuyseniae	0	2
Brunia_sacculata	0	3
Brunia_angulata	0.25	4
Brunia_microphylla	0	15
Brunia_phylicoides	0	4
Brunia_africana	0	1
Brunia_latebracteata	0	3
Brunia_neglecta	0	1
Berzelia_ecklonii	0	2
Berzelia_burchellii	0	2
Berzelia_incurva	0	1
Berzelia_intermedia	0	10
Berzelia_galpinii	0	2
Thamnea_uniflora	0	2
Audouinia_laxa	0	3
Achillea_coarctata	0	40
Billardiera_variifolia	0	228
Bursaria_tenuifolia	0.99390243902439	164
Pittosporum_bicolor	0	406
Chionolaena_lavandulifolia	1	6
Chondropyxis_halophila	0	30
Saussurea_chingiana	0.5	8
Blumea_laciniata	1	107
Hieracium_argutum	0	95
Hieracium_parryi	0	53
Hieracium_greenei	0	77
Hieracium_sabaudum	0	424
Hieracium_bolanderi	0	59
Hieracium_fendleri	0.754901960784314	102
Hieracium_abscissum	0.842105263157895	38
Hieracium_irasuense	0.984615384615385	65
Hieracium_mexicanum	0.722222222222222	18
Hieracium_atratum	0	266
Hieracium_canadense	0	49
Hieracium_horridum	0	249
Hieracium_lachenalii	0	2372
Hieracium_longiberbe	0	11
Hieracium_maculatum	0	62
Hieracium_scouleri	0	323
Goodenia_tenuiloba	0	149
Goodenia_saccata	0	26
Goodenia_stelligera	0.00364963503649635	274
Goodenia_atriplexifolia	0.125	16
Goodenia_stobbsiana	0.010752688172043	93
Goodenia_purpurea	1	58
Goodenia_splendida	1	10
Goodenia_azurea	0.276699029126214	206
Goodenia_lineata	0	20
Goodenia_strangfordii	0.882352941176471	153
Goodenia_iyouta	0	19
Goodenia_benthamiana	0	53
Goodenia_pulchella	0	204
Goodenia_lamprosperma	0.594235033259424	451
Scaevola_sericophylla	0	76
Goodenia_janamba	1	412
Goodenia_nigrescens	1	24
Goodenia_wilunensis	0	44
Goodenia_redacta	1	178
Scaevola_amblyanthera	0.147751605995717	467
Goodenia_purpurascens	0.984162895927602	442
Goodenia_paniculata	1	54
Goodenia_quasilibera	0	52
Scaevola_browniana	0.747126436781609	261
Goodenia_sepalosa	0.993464052287582	153
Scaevola_oldfieldii	0	8
Goodenia_ramelii	0.121779859484778	427
Scaevola_platyphylla	0	79
Goodenia_angustifolia	0.230769230769231	26
Goodenia_racemosa	0.916666666666667	48
Goodenia_pinnatifida	0.00224502886465683	3118
Goodenia_pumilio	1	195
Velleia_glabrata	0.0087463556851312	343
Lactuca_acanthifolia	0	2
Cyphia_rupestris	1	4
Campanula_wilkinsiana	0	24
Heterocodon_rariflorum	0	481
Libanotis_spodotrichoma	0	1
Campanula_raddeana	0	1
Wahlenbergia_lobelioides	0.0339622641509434	265
Erymophyllum_glossanthus	0	39
Dimorphocoma_minutula	0	51
Lechenaultia_ovata	1	23
Scaevola_hamiltonii	0	73
Scaevola_argentea	0	21
Dampiera_lavandulacea	0.00211416490486258	473
Lechenaultia_aphylla	0	11
Scaevola_calliptera	0	271
Goodenia_laevis	0	56
Goodenia_peacockiana	0	44
Goodenia_stellata	0	32
Dampiera_trigona	0	86
Goodenia_maideniana	0	84
Goodenia_scaevolina	0.854771784232365	241
Lechenaultia_superba	0	6
Lechenaultia_chlorantha	0	3
Lechenaultia_pulvinaris	0	4
Goodenia_chambersii	0	72
Dampiera_glabrescens	0	7
Lechenaultia_brevifolia	0	53
Goodenia_pusilla	0	67
Goodenia_prostrata	0	91
Dampiera_loranthifolia	0	28
Scaevola_humilis	0.0282485875706215	708
Scaevola_linearis	0	258
Scaevola_glandulifera	0	200
Dampiera_adpressa	0.256756756756757	370
Scaevola_tenuifolia	0	10
Dampiera_diversifolia	0	40
Velleia_connata	0.00468384074941452	427
Lechenaultia_expansa	0	117
Scaevola_auriculata	0	29
Dampiera_scaevolina	0	9
Lechenaultia_hirsuta	0	77
Lechenaultia_formosa	0	284
Goodenia_pterigosperma	0	74
Dampiera_incana	0	111
Dampiera_lindleyi	0	156
Goodenia_mueckeana	0	190
Dampiera_altissima	0	63
Lechenaultia_laricina	0	11
Dampiera_teres	0	60
Velleia_trinervis	0	429
Scaevola_globulifera	0	131
Dampiera_ramosa	0	26
Scaevola_paludosa	0	6
Dampiera_hederacea	0	146
Goodenia_glareicola	0	43
Dampiera_carinata	0	33
Scaevola_brookeana	0	4
Scaevola_pilosa	0.0136986301369863	73
Dampiera_atriplicina	0	11
Lechenaultia_acutiloba	0	9
Scaevola_restiacea	0	109
Dicoma_anomala	0.681818181818182	110
Triptilion_achilleae	0	16
Hydrocotyle_bowlesioides	0.833333333333333	60
Leucanthemum_pluriflorum	0	15
Coreopsis_integrifolia	0	3
Coreopsis_rhyacophila	0.967741935483871	31
Fitchia_speciosa	1	3
Tephroseris_stolonifera	0.5	2
Tephroseris_subdentata	0	4
Blumea_macrophylla	1	1
Blumea_repanda	1	3
Blumea_sylvatica	1	25
Luciliocline_lopezmirandae	0.625	8
Belloa_piptolepis	0.842105263157895	38
Luciliocline_plicatifolia	1	3
Lycoseris_triplinervia	0.914285714285714	35
Nastanthus_caespitosus	0	8
Gamochaeta_antillana	0	26
Lobelia_zeylanica	0.980582524271845	103
Ligularia_paradoxa	0.285714285714286	7
Grammatotheca_bergiana	0.0333333333333333	60
Campanula_asperuloides	0	4
Lobelia_aguana	1	50
Lobelia_rotundifolia	1	11
Lobelia_tomentosa	0.294117647058824	34
Lobelia_coronopifolia	0.375	32
Lobelia_aquatica	0.827586206896552	58
Lobelia_anceps	0.0215698022768125	1669
Lobelia_graniticola	1	1
Lobelia_sonderiana	0.115384615384615	26
Lobelia_leschenaultiana	0.5	2
Solenopsis_laurentia	0	248
Diastatea_micrantha	0.953947368421053	456
Lobelia_martagon	1	4
Hippobroma_longiflora	0.988074957410562	587
Lobelia_stricta	1	5
Lobelia_portoricensis	1	20
Lobelia_xalapensis	0.970059880239521	334
Burmeistera_cyclostigmata	1	262
Burmeistera_domingensis	1	1
Centropogon_dissectus	1	10
Siphocampylus_fulgens	1	7
Centropogon_trichodes	1	2
Siphocampylus_scandens	1	76
Centropogon_luteus	1	25
Centropogon_granulosus	1	632
Siphocampylus_macropodus	1	47
Siphocampylus_giganteus	1	97
Siphocampylus_affinis	1	15
Siphocampylus_brevicalyx	1	10
Centropogon_gamosepalus	1	63
Centropogon_cornutus	0.935528120713306	729
Lobelia_purpurascens	0.000287825002398542	10423
Pratia_nummularia	0.832460732984293	191
Stifftia_fruticosa	1	11
Stifftia_parviflora	0.833333333333333	6
Quintinia_acutifolia	0	2505
Olearia_avicenniifolia	0	636
Artemisia_haussknechtii	0	4
Artemisia_aucheri	0	1
Saussurea_pilinophylla	0	2
Saussurea_apus	0	22
Saussurea_wettsteiniana	0.2	5
Saussurea_velutina	0	18
Saussurea_iodostegia	0	10
Saussurea_pycnocephala	0	3
Saussurea_columnaris	0	17
Saussurea_linearifolia	0.5	2
Saussurea_leucophylla	0	4
Saussurea_chionophora	0	4
Saussurea_salwinensis	0.0625	16
Saussurea_krylovii	0	3
Saussurea_controversa	0	3
Saussurea_pricei	0	5
Brachyclados_lycioides	0	19
Proustia_cuneifolia	0.321428571428571	84
Mutisia_linifolia	0	2
Merciera_azurea	0	6
Merciera_brevifolia	0	5
Merciera_eckloniana	0	1
Merciera_leptoloba	0	4
Microcodon_glomeratus	0	2
Microcodon_hispidulus	0	2
Prismatocarpus_brevilobus	0	7
Prismatocarpus_crispus	0	9
Prismatocarpus_diffusus	0	12
Prismatocarpus_nitidus	0	4
Prismatocarpus_pedunculatus	0	8
Prismatocarpus_schlechteri	0	2
Prismatocarpus_sessilis	0	8
Rhigiophyllum_squarrosum	0	10
Roella_amplexicaulis	0	2
Roella_arenaria	0	5
Roella_incurva	0	15
Roella_muscosa	0	4
Roella_prostrata	0	11
Roella_dregeana	0	3
Roella_secunda	0	6
Roella_spicata	0	11
Roella_squarrosa	0	3
Roella_triflora	0	3
Siphocodon_debilis	0	3
Siphocodon_spartioides	0	4
Treichelia_longibracteata	0	2
Theilera_guthriei	0	4
Theilera_robusta	0	4
Wahlenbergia_buseriana	0	5
Wahlenbergia_huttonii	0.526315789473684	19
Wahlenbergia_juncea	0	7
Wahlenbergia_lobulata	0	5
Wahlenbergia_nodosa	0	22
Wahlenbergia_polytrichifolia	0.333333333333333	3
Wahlenbergia_ramulosa	0	3
Wahlenbergia_rubioides	0	5
Wahlenbergia_stellarioides	0.125	8
Wahlenbergia_squamifolia	0.1	10
Wahlenbergia_suffruticosa	0	1
Wahlenbergia_unidentata	0	3
Cyphia_bulbosa	0	11
Cyphia_comptonii	0	2
Cyphia_volubilis	0	20
Lobelia_comosa	0	10
Lobelia_jasionoides	0	5
Monopsis_debilis	0.00662251655629139	151
Relhania_fruticosa	0	15
Oreoleysera_montana	0	3
Anaxeton_arborescens	0	3
Helichrysum_dregeanum	0	27
Helichrysum_allioides	0.142857142857143	14
Helichrysum_acrophilum	0	8
Helichrysum_cylindriflorum	0	14
Helichrysum_tricostatum	0	9
Tenrhynea_phylicifolia	0.576923076923077	26
Tarchonanthus_trilobus	0.666666666666667	18
Pogonolepis_stricta	0	333
Myriocephalus_occidentalis	0	61
Myriocephalus_oldfieldii	0	125
Hyalosperma_demissum	0	848
Trichanthodium_exilis	0	35
Haptotrichion_colwillii	0	8
Angianthus_micropodioides	0	35
Calocephalus_multiflorus	0.00746268656716418	134
Rhodanthe_maryonii	0	199
Lawrencella_rosea	0	336
Asteridea_nivea	0	113
Leiocarpa_tomentosa	0	604
Fitzwillia_axilliflora	0	9
Feldstonia_nitens	0	36
Podotheca_gnaphalioides	0	344
Millotia_myosotidifolia	0	1135
Xerochrysum_viscosum	0.000649772579597141	1539
Schoenia_filifolia	0	77
Siloxerus_pygmaeus	0	50
Leucophyta_brownii	0	419
Pleuropappus_phyllocalymmeus	0	74
Decazesia_hecatocephala	0	27
Pithocarpa_pulchella	0	159
Millotia_perpusilla	0	244
Gratwickia_monochaeta	0	86
Thiseltonia_gracillima	0	1
Basedowia_tenerrima	0	23
Decaneuropsis_garrettiana	1	1
Campanula_keniensis	1	2
Campanula_coriacea	0	2
Campanula_divaricata	0	61
Theodorovia_karakuschensis	0	3
Campanula_lanata	0	2
Campanula_moravica	0	4
Campanula_propinqua	0	7
Campanula_radula	0	1
Campanula_sclerotricha	0	3
Campanula_semisecta	0	159
Feeria_angustifolia	0	12
Michauxia_tchihatcheffii	0	5
Roella_ciliata	0	18
Lobelia_kalmii	0	219
Lobelia_roughii	0	37
Campanula_excisa	0	6
Campanula_macrorhiza	0	53
Dicoma_welwitschii	1	2
Dicoma_carbonaria	0.0526315789473684	19
Dicoma_picta	0	16
Dicoma_foliosa	0.4	5
Macledium_plantaginifolium	1	4
Macledium_gossweileri	1	1
Macledium_poggei	1	8
Macledium_spinosum	0	14
Pasaccardoa_baumii	1	1
Pasaccardoa_jeffreyi	1	11
Pleiotaxis_subpaniculata	1	2
Pleiotaxis_racemosa	1	10
Pleiotaxis_antunesii	1	7
Pleiotaxis_huillensis	1	4
Pleiotaxis_pulcherrima	1	1
Pleiotaxis_welwitschii	1	1
Pleiotaxis_rugosa	0.9	10
Oldenburgia_paradoxa	0	8
Dicoma_paivae	0	1
Oldenburgia_papionum	0	4
Dicoma_elegans	1	1
Cloiselia_madagascariensis	0	2
Senecio_depressicola	0.177304964539007	141
Gonocaryum_litorale	1	60
Cyphia_decora	1	3
Pseudonemacladus_oppositifolius	0.708333333333333	24
Abrophyllum_ornans	0.267260579064588	449
Echinops_amplexicaulis	1	26
Echinops_ecbatanus	0	1
Campanula_choruhensis	0	4
Campanula_americana	0	453
Polyscias_aequatoguineensis	1	5
Polyscias_quintasii	1	1
Hymenidium_heterosciadium	0	1
Artemisia_feddei	0.0674157303370786	89
Artemisia_fukudo	0.4	5
Artemisia_rubripes	0	21
Pittosporum_tetraspermum	1	2
Gnephosis_intonsa	0	7
Helichrysum_leucopsideum	0	2708
Millotia_eichleri	0	18
Millotia_tenuifolia	0	1468
Rhodanthe_manglesii	0.0033112582781457	302
Trichanthodium_skirrophorum	0	889
Patrinia_scabra	0.0526315789473684	19
Triplostegia_grandiflora	0.461538461538462	26
Oreopanax_sanderianus	1	131
Lycoseris_crocata	0.837837837837838	37
Ursinia_speciosa	0	32
Carlina_atlantica	0	2
Zabelia_corymbosa	1	2
Wahlenbergia_acaulis	0	4
Wahlenbergia_adpressa	0	2
Wahlenbergia_androsacea	0.0851063829787234	47
Wahlenbergia_annularis	0	17
Wahlenbergia_axillaris	0	1
Wahlenbergia_capensis	0	107
Wahlenbergia_capillacea	0.384615384615385	26
Wahlenbergia_cernua	0	9
Wahlenbergia_cinerea	0	9
Wahlenbergia_depressa	0.2	5
Wahlenbergia_desmantha	0	7
Wahlenbergia_ecklonii	0	17
Wahlenbergia_exilis	0	6
Wahlenbergia_fruticosa	0	2
Wahlenbergia_longifolia	0	10
Wahlenbergia_neorigida	0	12
Wahlenbergia_oxyphylla	0	18
Wahlenbergia_parvifolia	0	7
Wahlenbergia_polyantha	0	4
Wahlenbergia_procumbens	0.0909090909090909	11
Wahlenbergia_psammophila	0	9
Wahlenbergia_subulata	0	1
Wahlenbergia_tenella	0	8
Wahlenbergia_tenerrima	0	3
Wahlenbergia_thunbergiana	0	12
Wahlenbergia_virgata	0.69047619047619	42
Gnaphalium_declinatum	0.536585365853659	41
Trichogyne_decumbens	0	11
Ifloga_paronychioides	0	7
Ifloga_polycnemoides	0	7
Syncarpha_variegata	0.473684210526316	19
Valeriana_longiflora	0.012987012987013	77
Valeriana_saliunca	0	86
Valerianella_multidentata	0	47
Valerianella_turgida	0	109
Athrixia_heterophylla	0	12
Athrixia_rosmarinifolia	0.96969696969697	33
Campanula_aristata	0.0294117647058824	102
Campanula_immodesta	0.166666666666667	6
Campanula_nakaoi	0	3
Taraxacum_japonicum	0	64
Viburnum_phlebotrichum	0.0185185185185185	162
Merciera_tenuifolia	0	2
Heterochaenia_ensifolia	1	1
Musschia_wollastonii	0	5
Campanula_herminii	0	208
Campanula_arvatica	0	164
Amberboa_turanica	0	2
Crupina_crupinastrum	0	952
Athanasia_juncea	0	6
Ursinia_trifida	0	1
Hypochaeris_graminea	1	10
Hieracium_glaucum	0	12
Campanula_dimorphantha	0.413793103448276	29
Centropogon_leucophyllus	1	2
Centropogon_talamancensis	1	36
Centropogon_foetidus	1	4
Burmeistera_microphylla	1	116
Burmeistera_almedae	1	26
Siphocampylus_veteranus	1	4
Siphocampylus_nematosepalus	1	15
Siphocampylus_krauseanus	1	11
Acicarpha_procumbens	0.666666666666667	6
Boopis_australis	0	20
Boopis_chubutensis	0	3
Boopis_filifolia	0	11
Boopis_multicaulis	0	4
Boopis_patagonica	0	5
Boopis_pterocalyx	0	2
Boopis_pusilla	0	1
Boopis_raffaellii	0	3
Calycera_calcitrapa	0	11
Calycera_herbacea	0.147058823529412	34
Calycera_horrida	0	2
Calycera_leucanthema	0	10
Calycera_pulvinata	0.6875	32
Calycera_sessiliflora	0	4
Calycera_sympaganthera	0	4
Gamocarpha_dentata	0	4
Gamocarpha_gilliesii	0	6
Moschopsis_ameghinoi	0	2
Moschopsis_caleofuensis	0	2
Moschopsis_leyboldii	0	4
Moschopsis_monocephala	0.363636363636364	11
Moschopsis_subandina	0	3
Moschopsis_trilobata	0	3
Nastanthus_compactus	0	4
Boopis_necronensis	0	2
Nastanthus_scapigerus	0	25
Escallonia_angustifolia	0.153846153846154	13
Escallonia_bifida	0.466666666666667	15
Escallonia_callcottiae	0	3
Escallonia_cordobensis	0.333333333333333	6
Escallonia_resinosa	0.976190476190476	84
Escallonia_farinacea	1	35
Escallonia_florida	0	2
Escallonia_illinita	0	20
Escallonia_laevis	1	27
Escallonia_ledifolia	1	2
Escallonia_leucantha	0	19
Escallonia_micrantha	1	16
Escallonia_millegrana	0.977777777777778	45
Escallonia_myrtilloides	0.985267034990792	543
Escallonia_myrtoidea	0	38
Escallonia_paniculata	0.982456140350877	342
Escallonia_pendula	0.970149253731343	67
Escallonia_petrophila	1	7
Escallonia_piurensis	1	4
Escallonia_polifolia	1	3
Escallonia_reticulata	1	28
Escallonia_schreiteri	1	31
Escallonia_tucumanensis	0.941176470588235	17
Escallonia_virgata	0	68
Escallonia_alpina	0	6
Escallonia_hypoglauca	0.976744186046512	43
Escallonia_revoluta	0.0357142857142857	28
Escallonia_rosea	0	51
Lonicera_caprifolium	0.000412541254125413	2424
Lonicera_ciliosa	0	230
Lonicera_interrupta	0	543
Codonopsis_gongshanica	0	1
Cota_palaestina	0	162
Helichrysum_sanguineum	0	392
Pterocephalus_plumosus	0	187
Cissampelopsis_corifolia	0.551724137931034	29
Meeboldia_achilleifolia	0.8	5
Eleutheranthera_ruderalis	1	29
Campanula_bertolae	0	2
Campanula_forsythii	0	2
Campanula_petraea	0	10
Campanula_sabatia	0	1
Gomphandra_javanica	1	5
Campanula_saxatilis	0	8
Campanula_laciniata	0	8
Campanula_tubulosa	0	20
Triodanis_coloradoensis	0.2	10
Legousia_speculum-veneris	0	1
Campanula_reverchonii	0	6
Legousia_pentagonia	0	67
Solenopsis_minuta	0	14
Cyphia_elata	0.344827586206897	29
Wahlenbergia_angustifolia	1	2
Campanula_robinsiae	0	1
Wahlenbergia_berteroi	0	1
Wahlenbergia_linifolia	1	3
Campanula_aizoides	0	1
Campanula_cretica	0	9
Asyneuma_virgatum	0	13
Pittosporum_verrucosum	1	30
Phelline_comosa	1	18
Gerbera_jamesonii	0.807692307692308	26
Cyphia_rogersii	0.6	10
Levenhookia_pauciflora	0	46
Quintinia_quatrefagesii	0.978260869565217	46
Wittsteinia_vacciniacea	0	23
Anopterus_glandulosus	0	188
Escallonia_pulverulenta	0.0857142857142857	35
Cussonia_zimmermannii	1	42
Cussonia_nicholsonii	0.777777777777778	9
Cussonia_sphaerocephala	0.6	10
Cussonia_zuluensis	0.25	8
Hydrocotyle_pedicellosa	0.0720338983050847	236
Pittosporum_viscidum	0.2	80
Sanicula_marilandica	0	313
Hydrocotyle_leucocephala	0.937694704049844	321
Dendropanax_querceti	1	109
Hydrocotyle_setulosa	1	56
Spermolepis_echinata	0.120481927710843	83
Cussonia_transvaalensis	0.7	10
Cussonia_arborea	1	319
Cussonia_arenicola	0.545454545454545	11
Sanicula_azorica	0	2
Peucedanum_oreoselinum	0	175
Hydrocotyle_ranunculoides	0.261132075471698	1325
Spermolepis_divaricata	0	35
Centella_difformis	0	5
Centella_lanata	0	5
Centella_restioides	0	3
Centella_villosa	0	4
Centella_virgata	0.0833333333333333	12
Cussonia_natalensis	0.692307692307692	13
Picris_evae	0.244186046511628	86
Lobelia_iteophylla	0.8	5
Lobelia_clavata	0.909090909090909	11
Lobelia_pleotricha	0.185185185185185	27
Lobelia_melliana	0.944444444444444	18
Lopholaena_disticha	0.6	5
Vernonia_natalensis	0.428571428571429	14
Calea_montana	1	30
Brachylaena_neriifolia	0.0714285714285714	14
Distephanus_divaricatus	0.971428571428571	35
Phymaspermum_acerosum	0.380952380952381	21
Senecio_amygdalifolius	0.00160771704180064	622
Lobelia_inflata	0.00194174757281553	515
Baccharis_inamoena	0.978354978354978	1386
Baccharis_pedunculata	1	309
Calea_jamaicensis	1	288
Cirsium_mexicanum	0.903225806451613	434
Clibadium_leiocarpum	1	148
Cosmos_caudatus	0.982456140350877	399
Cosmos_crithmifolius	0.967857142857143	280
Fleischmannia_pycnocephala	0.928501469147894	1021
Koanophyllon_albicaulis	1	50
Lasianthaea_fruticosa	1	45
Mikania_guaco	1	267
Mikania_houstoniana	1	235
Perymenium_grande	1	191
Tagetes_microglossa	0.923076923076923	26
Trixis_inula	0.867790594498669	1127
Verbesina_gigantea	1	9
Verbesina_crocata	1	113
Verbesina_pallens	1	33
Lepidaploa_salzmannii	0.982352941176471	340
Zexmenia_virgulta	1	16
Neomirandea_angularis	0.952941176470588	85
Lechenaultia_divaricata	0.00970873786407767	515
Anaphalis_lactea	0	23
Taraxacum_maurocarpum	0	8
Waldheimia_tridactylites	0.0206185567010309	97
Asterothamnus_alyssoides	0	3
Carpesium_lipskyi	0.121951219512195	41
Carpesium_nepalense	0.830645161290323	124
Carpesium_scapiforme	0	14
Carpesium_szechuanense	0.333333333333333	9
Carpesium_trachelifolium	0.210526315789474	19
Hippolytia_gossypina	0	7
Microglossa_pyrifolia	0.997245179063361	363
Nannoglottis_hookeri	0	5
Paraprenanthes_auriculiformis	1	1
Parasenecio_delphiniphyllus	1	1
Parasenecio_lidjiangensis	0.5	2
Parasenecio_palmatisectus	0.08	25
Parasenecio_quinquelobus	0.025	40
Parasenecio_souliei	0	3
Symphyllocarpus_exilis	0.5	2
Syneilesis_subglabrata	1	23
Synotis_acuminata	0.5	4
Senecio_erythropappus	0.12	25
Synotis_solidaginea	0.0714285714285714	14
Cousinia_tenella	0	1
Scalesia_helleri	0	1
